Node1,Node2,CN,JI,PA,AA,RA,Label
19189,409,0,0,17622,0,0,0
19190,423,0,0,24725,0,0,0
19190,127,0,0,134504,0,0,0
19190,293,0,0,43516,0,0,0
19196,78,0,0,990,0,0,0
19213,49,0,0,20790,0,0,0
19213,270,0,0,15660,0,0,0
19213,364,0,0,540,0,0,0
19213,450,1,0.0017857142857142857,78570,0.3886707751543985,0.00267379679144385,0
19217,26,0,0,69960,0,0,0
19219,284,1,0.0027100271002710027,24621,0.4048874751017045,0.003389830508474576,0
19240,271,0,0,2080,0,0,0
19257,278,0,0,19747,0,0,0
19258,330,0,0,24624,0,0,0
19258,349,0,0,195264,0,0,0
19258,359,0,0,18576,0,0,0
19260,80,0,0,45808,0,0,0
19267,1,0,0,8835,0,0,0
19267,403,0,0,5580,0,0,0
19267,166,0,0,7440,0,0,0
19272,185,0,0,798,0,0,0
19282,461,1,0.004048582995951417,13932,0.4013869212466589,0.0032258064516129032,0
19288,498,0,0,1332,0,0,0
19298,218,0,0,342,0,0,0
19306,347,0,0,19089,0,0,0
19306,59,0,0,22119,0,0,0
19309,377,0,0,13637,0,0,0
19309,42,0,0,44058,0,0,0
19322,197,4,0.0049382716049382715,165613,1.6602762239898914,0.01893910926249987,0
19323,153,0,0,456,0,0,0
19333,262,1,0.0011890606420927466,175392,0.5980511219807114,0.02127659574468085,0
19336,343,0,0,6766,0,0,0
19346,115,0,0,16600,0,0,0
19347,37,0,0,65305,0,0,0
19350,52,0,0,158907,0,0,0
19350,361,0,0,35532,0,0,0
19350,172,0,0,27636,0,0,0
19363,268,0,0,39104,0,0,0
19363,270,0,0,10904,0,0,0
19370,310,1,0.0017543859649122807,77088,0.36619543378132235,0.0018587360594795538,0
19370,114,0,0,16425,0,0,0
19370,112,0,0,2847,0,0,0
19391,280,1,0.002680965147453083,33673,0.5536546824812271,0.015625,0
19396,127,0,0,4216,0,0,0
19399,150,1,0.0024509803921568627,10668,0.401613122573431,0.003236245954692557,0
19399,410,0,0,17145,0,0,0
19399,65,0,0,381,0,0,0
19402,375,0,0,17155,0,0,0
19412,414,0,0,1628,0,0,0
19416,490,0,0,15372,0,0,0
19416,376,0,0,6426,0,0,0
19418,35,0,0,940,0,0,0
19429,497,0,0,6878,0,0,0
19451,55,0,0,46500,0,0,0
19454,384,0,0,3417,0,0,0
19462,223,0,0,32436,0,0,0
19469,300,0,0,5784,0,0,0
19469,127,0,0,32776,0,0,0
19482,298,3,0.006224066390041493,9744,1.5322956025982577,0.04320137472909373,0
19482,238,0,0,45472,0,0,0
19485,47,0,0,5175,0,0,0
19485,280,1,0.003367003367003367,16725,0.4247892677204687,0.004424778761061947,0
19485,164,0,0,18975,0,0,0
19509,305,2,0.004073319755600814,18120,0.8099087002594387,0.0069564243306822,0
19512,368,0,0,13794,0,0,0
19512,221,0,0,3509,0,0,0
19517,121,0,0,4026,0,0,0
19519,264,0,0,4288,0,0,0
19521,155,0,0,420,0,0,0
19523,289,0,0,4872,0,0,0
19562,379,0,0,1240,0,0,0
19569,19,0,0,930,0,0,0
19569,206,0,0,30380,0,0,0
19585,100,0,0,3626,0,0,0
19599,361,0,0,1836,0,0,0
19601,117,0,0,1687,0,0,0
19601,106,0,0,5784,0,0,0
19608,5,0,0,1984,0,0,0
19609,354,0,0,9048,0,0,0
19613,439,0,0,882,0,0,0
19619,133,0,0,164,0,0,0
19619,299,0,0,73636,0,0,0
19621,36,1,0.0024154589371980675,25234,0.7343611355735556,0.043478260869565216,0
19622,233,0,0,8905,0,0,0
19631,54,0,0,3600,0,0,0
19634,422,0,0,790,0,0,0
19647,2,0,0,2850,0,0,0
19651,100,0,0,3404,0,0,0
19657,16,0,0,60356,0,0,0
19659,134,0,0,118,0,0,0
19665,130,0,0,40670,0,0,0
19665,466,0,0,14608,0,0,0
19674,28,0,0,680,0,0,0
19676,110,0,0,9078,0,0,0
19684,134,0,0,153,0,0,0
19692,413,0,0,868,0,0,0
19694,327,0,0,65274,0,0,0
19694,265,0,0,81829,0,0,0
19696,410,0,0,4815,0,0,0
19700,7,0,0,375,0,0,0
19707,292,1,0.002564102564102564,17050,0.5022031461958567,0.01020408163265306,0
19730,375,0,0,3525,0,0,0
19733,402,1,0.00234192037470726,26475,0.3888465084504524,0.002680965147453083,0
19735,162,0,0,9240,0,0,0
19743,46,0,0,3405,0,0,0
19759,68,0,0,14040,0,0,0
19766,21,0,0,40205,0,0,0
19787,196,0,0,312,0,0,0
19790,266,0,0,4704,0,0,0
19790,224,0,0,20090,0,0,0
19831,403,0,0,828,0,0,0
19842,307,0,0,53070,0,0,0
19844,201,0,0,8684,0,0,0
19856,271,0,0,2730,0,0,0
19859,210,0,0,9234,0,0,0
19859,69,0,0,27873,0,0,0
19863,255,0,0,1817,0,0,0
19864,14,0,0,8397,0,0,0
19870,73,0,0,15810,0,0,0
19879,83,0,0,6780,0,0,0
19881,104,0,0,1020,0,0,0
19885,13,0,0,123500,0,0,0
19885,323,1,0.0007621951219512195,321100,0.34401221382876956,0.0012391573729863693,0
19885,392,0,0,313196,0,0,0
19890,450,3,0.0023328149300155523,290418,1.1996069547420949,0.009480835733965971,0
19890,142,1,0.0009596928982725527,44910,0.4509615515410183,0.006060606060606061,0
19893,170,0,0,25920,0,0,0
19893,324,0,0,41472,0,0,0
19894,485,0,0,5446,0,0,0
19903,92,0,0,7581,0,0,0
19905,292,0,0,337249,0,0,0
19911,75,0,0,427,0,0,0
19913,174,0,0,3984,0,0,0
19914,193,0,0,2560,0,0,0
19924,466,0,0,39952,0,0,0
19924,433,0,0,17252,0,0,0
19925,432,1,0.0014992503748125937,83332,0.40586178233803144,0.003436426116838488,0
19928,357,0,0,15180,0,0,0
19931,219,0,0,8970,0,0,0
19931,276,0,0,15600,0,0,0
19936,393,0,0,37280,0,0,0
19936,429,0,0,6757,0,0,0
19941,144,0,0,6144,0,0,0
19941,270,0,0,22272,0,0,0
19942,476,0,0,2466,0,0,0
19957,323,0,0,130650,0,0,0
19958,200,0,0,648,0,0,0
19968,433,0,0,11970,0,0,0
19968,413,0,0,8820,0,0,0
19975,427,0,0,40449,0,0,0
19975,263,0,0,2502,0,0,0
19977,105,0,0,4320,0,0,0
19977,61,0,0,855,0,0,0
19983,15,0,0,5759,0,0,0
19984,490,1,0.0019646365422396855,64904,0.4078658669086567,0.0035335689045936395,0
19984,427,0,0,25802,0,0,0
19998,199,0,0,5370,0,0,0
20001,431,0,0,81104,0,0,0
20001,93,0,0,96448,0,0,0
20001,404,10,0.012515644555694618,143028,4.292044450574171,0.06177495972486409,0
20002,150,0,0,2716,0,0,0
20003,485,0,0,378,0,0,0
20005,52,0,0,34293,0,0,0
20005,79,0,0,7455,0,0,0
20025,1,0,0,171,0,0,0
20026,310,0,0,17248,0,0,0
20031,25,0,0,6806,0,0,0
20035,290,0,0,5814,0,0,0
20042,450,0,0,16005,0,0,0
20043,397,0,0,13950,0,0,0
20061,302,0,0,12127,0,0,0
20068,474,0,0,8658,0,0,0
20070,210,1,0.003215434083601286,13932,0.40416838839807256,0.003355704697986577,0
20070,49,0,0,19866,0,0,0
20081,400,0,0,20328,0,0,0
20086,237,0,0,1254,0,0,0
20097,152,0,0,70,0,0,0
20099,180,0,0,1060,0,0,0
20099,271,0,0,6890,0,0,0
20103,256,0,0,10047,0,0,0
20114,25,1,0.004739336492890996,10660,0.5419766203817945,0.014285714285714285,0
20119,434,0,0,600,0,0,0
20120,269,0,0,8300,0,0,0
20124,74,0,0,369,0,0,0
20124,51,0,0,738,0,0,0
20125,106,0,0,9528,0,0,0
20125,495,0,0,4764,0,0,0
20126,492,0,0,10212,0,0,0
20128,444,0,0,3750,0,0,0
20135,192,0,0,251587,0,0,0
20135,365,1,0.0009910802775024777,107569,0.38211687797170313,0.0024154589371980675,0
20138,480,0,0,5550,0,0,0
20140,360,0,0,200,0,0,0
20143,140,0,0,3320,0,0,0
20147,116,0,0,4107,0,0,0
20147,149,0,0,1332,0,0,0
20148,228,0,0,23380,0,0,0
20159,25,0,0,15908,0,0,0
20159,278,0,0,9506,0,0,0
20160,89,0,0,81608,0,0,0
20160,266,0,0,19392,0,0,0
20160,415,1,0.0023094688221709007,12120,0.41855608387559157,0.004081632653061225,0
20170,306,0,0,3672,0,0,0
20173,142,0,0,17460,0,0,0
20173,83,0,0,4656,0,0,0
20174,140,0,0,9290,0,0,0
20175,117,0,0,2975,0,0,0
20181,13,0,0,36875,0,0,0
20194,10,0,0,520,0,0,0
20194,389,0,0,975,0,0,0
20196,141,0,0,55955,0,0,0
20196,476,0,0,6498,0,0,0
20196,242,0,0,41515,0,0,0
20204,350,1,0.0013986013986013986,94308,0.393844044483526,0.002890173410404624,0
20208,142,0,0,27360,0,0,0
20208,314,0,0,49248,0,0,0
20212,253,0,0,12168,0,0,0
20214,289,0,0,434,0,0,0
20218,285,0,0,2184,0,0,0
20225,219,0,0,9039,0,0,0
20225,189,0,0,5502,0,0,0
20225,204,1,0.001996007984031936,42837,0.43257200381329103,0.004878048780487805,0
20231,459,0,0,735,0,0,0
20233,310,1,0.002070393374741201,46464,0.39174695469160364,0.0028011204481792717,0
20236,69,0,0,10432,0,0,0
20238,427,0,0,52283,0,0,0
20238,348,0,0,9163,0,0,0
20245,461,0,0,86670,0,0,0
20246,301,1,0.002178649237472767,13696,0.39174695469160364,0.0028011204481792717,0
20249,436,0,0,1325,0,0,0
20262,90,0,0,46935,0,0,0
20262,301,1,0.0008539709649871904,318115,0.39174695469160364,0.0028011204481792717,0
20266,454,0,0,9920,0,0,0
20271,205,0,0,64532,0,0,0
20271,488,0,0,6132,0,0,0
20272,245,1,0.0014005602240896359,127806,0.5695166695789404,0.017543859649122806,0
20274,319,0,0,32277,0,0,0
20280,374,2,0.0020161290322580645,222360,0.8379163953656594,0.00850686037126715,0
20285,231,0,0,7564,0,0,0
20286,175,0,0,561,0,0,0
20286,288,0,0,39270,0,0,0
20291,322,0,0,243139,0,0,0
20294,369,0,0,1908,0,0,0
20295,479,0,0,5513,0,0,0
20304,80,1,0.0015527950310559005,59696,0.3539289149029428,0.0014947683109118087,0
20304,2,0,0,39975,0,0,0
20307,138,0,0,702,0,0,0
20323,387,0,0,1799,0,0,0
20323,255,0,0,5911,0,0,0
20326,76,0,0,24128,0,0,0
20330,210,0,0,3456,0,0,0
20334,276,0,0,2280,0,0,0
20337,200,0,0,1488,0,0,0
20338,29,0,0,5203,0,0,0
20338,26,0,0,150414,0,0,0
20344,3,0,0,6678,0,0,0
20344,59,0,0,69642,0,0,0
20345,492,0,0,15180,0,0,0
20347,224,0,0,110905,0,0,0
20349,135,0,0,156,0,0,0
20362,169,0,0,4340,0,0,0
20363,146,0,0,4844,0,0,0
20363,120,1,0.0016611295681063123,88922,0.4121143041543681,0.003745318352059925,0
20365,64,0,0,1585,0,0,0
20367,146,0,0,5096,0,0,0
20367,74,0,0,1092,0,0,0
20379,188,0,0,22320,0,0,0
20379,451,0,0,48546,0,0,0
20389,80,0,0,4704,0,0,0
20400,455,0,0,40415,0,0,0
20413,60,0,0,228,0,0,0
20422,159,0,0,180,0,0,0
20424,388,0,0,46480,0,0,0
20435,69,0,0,41891,0,0,0
20439,50,0,0,636,0,0,0
20448,262,0,0,69600,0,0,0
20450,216,0,0,33370,0,0,0
20469,70,0,0,2204,0,0,0
20476,441,0,0,9675,0,0,0
20477,484,0,0,10656,0,0,0
20477,193,0,0,14208,0,0,0
20478,103,0,0,7029,0,0,0
20482,79,0,0,13160,0,0,0
20482,352,0,0,37976,0,0,0
20482,176,1,0.0024509803921568627,12408,0.4179384266100479,0.004048582995951417,0
20486,334,0,0,2328,0,0,0
20486,274,0,0,6402,0,0,0
20488,55,0,0,58750,0,0,0
20488,121,0,0,5170,0,0,0
20488,42,0,0,19740,0,0,0
20503,406,0,0,87924,0,0,0
20504,355,0,0,270,0,0,0
20504,278,1,0.00980392156862745,2646,0.39705954537956056,0.0030303030303030303,0
20505,285,0,0,8359,0,0,0
20505,354,0,0,18647,0,0,0
20516,462,0,0,14720,0,0,0
20518,27,0,0,6396,0,0,0
20518,106,0,0,984,0,0,0
20520,440,0,0,2472,0,0,0
20520,499,1,0.0023148148148148147,8652,0.38644192242416525,0.002583979328165375,0
20537,53,0,0,665,0,0,0
20537,110,0,0,6783,0,0,0
20551,224,0,0,203155,0,0,0
20551,346,0,0,991,0,0,0
20559,400,0,0,40260,0,0,0
20571,360,0,0,840,0,0,0
20572,269,0,0,3220,0,0,0
20573,444,0,0,9925,0,0,0
20573,438,1,0.0018214936247723133,60741,0.38677825912679836,0.0025974025974025974,0
20575,113,3,0.006622516556291391,31248,1.1387039705671933,0.00766939307015308,0
20576,99,0,0,10335,0,0,0
20578,175,0,0,396,0,0,0
20578,338,0,0,8712,0,0,0
20579,466,0,0,24112,0,0,0
20583,72,0,0,42560,0,0,0
20583,388,0,0,39200,0,0,0
20590,143,0,0,2924,0,0,0
20594,142,0,0,2520,0,0,0
20604,393,3,0.007334963325183374,40320,1.1978348129306986,0.009577308060624543,0
20606,234,0,0,3658,0,0,0
20618,22,0,0,63796,0,0,0
20621,84,0,0,6888,0,0,0
20631,364,0,0,100,0,0,0
20638,91,0,0,6356,0,0,0
20638,83,0,0,2724,0,0,0
20640,392,0,0,139797,0,0,0
20640,156,0,0,6174,0,0,0
20640,268,0,0,91728,0,0,0
20649,242,0,0,111090,0,0,0
20652,12,0,0,28476,0,0,0
20652,42,0,0,28476,0,0,0
20657,127,0,0,26384,0,0,0
20662,286,0,0,4776,0,0,0
20665,138,0,0,129,0,0,0
20666,423,0,0,2050,0,0,0
20667,355,0,0,2390,0,0,0
20678,254,0,0,368,0,0,0
20682,335,0,0,4400,0,0,0
20688,308,0,0,125252,0,0,0
20695,155,0,0,6720,0,0,0
20700,320,0,0,7560,0,0,0
20706,20,0,0,18060,0,0,0
20710,82,0,0,4564,0,0,0
20712,19,0,0,1584,0,0,0
20727,333,0,0,5929,0,0,0
20765,401,0,0,12760,0,0,0
20766,495,0,0,4884,0,0,0
20766,108,0,0,407,0,0,0
20766,479,1,0.002257336343115124,15059,0.40393086315990717,0.0033444816053511705,0
20769,306,0,0,952,0,0,0
20773,273,0,0,2472,0,0,0
20778,81,0,0,26602,0,0,0
20781,81,0,0,12972,0,0,0
20785,456,0,0,7770,0,0,0
20789,341,0,0,3740,0,0,0
20808,450,1,0.0019801980198019802,62565,0.4607739209084347,0.006756756756756757,0
20808,357,0,0,14190,0,0,0
20808,365,0,0,26015,0,0,0
20812,176,0,0,10329,0,0,0
20817,2,0,0,6600,0,0,0
20820,125,0,0,19680,0,0,0
20826,149,0,0,2964,0,0,0
20829,351,0,0,1248,0,0,0
20834,246,0,0,32893,0,0,0
20834,162,0,0,37338,0,0,0
20834,353,0,0,49784,0,0,0
20845,347,0,0,3591,0,0,0
20848,243,0,0,11960,0,0,0
20872,385,0,0,4628,0,0,0
20876,419,0,0,3978,0,0,0
20877,498,0,0,552,0,0,0
20884,59,0,0,27083,0,0,0
20887,352,0,0,35148,0,0,0
20887,306,0,0,23664,0,0,0
20893,473,0,0,7188,0,0,0
20893,111,0,0,202462,0,0,0
20893,209,0,0,25158,0,0,0
20896,405,0,0,7504,0,0,0
20901,165,0,0,19089,0,0,0
20909,371,0,0,20862,0,0,0
20909,245,2,0.0037174721189591076,65331,0.8178640038911028,0.007240291138596223,0
20909,42,0,0,7686,0,0,0
20912,223,3,0.00641025641025641,48654,1.1527673020261067,0.007974282990997015,0
20913,391,0,0,10270,0,0,0
20913,170,0,0,11850,0,0,0
20913,419,0,0,5135,0,0,0
20921,362,0,0,5781,0,0,0
20923,169,0,0,19902,0,0,0
20927,219,0,0,9269,0,0,0
20929,137,0,0,2616,0,0,0
20939,470,0,0,32264,0,0,0
20950,161,0,0,6510,0,0,0
20950,143,0,0,15810,0,0,0
20950,138,0,0,2790,0,0,0
20950,351,0,0,14880,0,0,0
20955,357,0,0,990,0,0,0
20963,124,0,0,1554,0,0,0
20964,391,0,0,9490,0,0,0
20965,202,0,0,1802,0,0,0
20966,440,0,0,750,0,0,0
20970,10,0,0,2448,0,0,0
20976,54,0,0,5400,0,0,0
20976,339,0,0,47250,0,0,0
20977,231,0,0,26596,0,0,0
20980,286,0,0,3696,0,0,0
20980,116,0,0,5698,0,0,0
20986,477,0,0,18404,0,0,0
20987,215,0,0,24236,0,0,0
20992,238,1,0.00641025641025641,5782,0.4509615515410183,0.006060606060606061,0
20993,310,1,0.0013351134846461949,140096,0.48265296791693585,0.00847457627118644,0
20994,181,0,0,1778,0,0,0
20995,369,0,0,5196,0,0,0
20995,140,0,0,4330,0,0,0
20995,120,0,0,111281,0,0,0
20995,467,0,0,64517,0,0,0
20996,307,0,0,58560,0,0,0
20997,465,0,0,6136,0,0,0
21002,306,0,0,46172,0,0,0
21003,373,0,0,220,0,0,0
21009,240,0,0,71222,0,0,0
21017,67,0,0,3672,0,0,0
21020,120,0,0,15163,0,0,0
21028,389,0,0,765,0,0,0
21036,310,0,0,152064,0,0,0
21044,53,0,0,425,0,0,0
21046,320,0,0,13720,0,0,0
21055,183,0,0,2365,0,0,0
21066,480,0,0,24642,0,0,0
21073,155,0,0,616,0,0,0
21078,426,0,0,3600,0,0,0
21085,112,0,0,3406,0,0,0
21088,41,0,0,544,0,0,0
21093,319,0,0,21663,0,0,0
21096,192,0,0,106125,0,0,0
21096,479,0,0,13875,0,0,0
21097,468,0,0,19648,0,0,0
21097,63,0,0,115432,0,0,0
21097,420,0,0,32849,0,0,0
21104,130,1,0.0038461538461538464,3920,0.45655185506165885,0.0064516129032258064,0
21114,170,0,0,29640,0,0,0
21114,261,0,0,32604,0,0,0
21128,324,0,0,7392,0,0,0
21131,123,0,0,132,0,0,0
21133,273,0,0,3672,0,0,0
21136,85,0,0,27853,0,0,0
21141,57,2,0.0027100271002710027,135604,0.8687136214226534,0.010125408676133313,0
21144,164,1,0.0031746031746031746,15939,0.47689218602446437,0.008,0
21149,22,0,0,50570,0,0,0
21149,49,0,0,10010,0,0,0
21150,378,0,0,912,0,0,0
21151,67,0,0,3942,0,0,0
21157,154,0,0,9000,0,0,0
21173,88,0,0,994,0,0,0
21173,124,0,0,5254,0,0,0
21178,179,0,0,3920,0,0,0
21178,360,0,0,1568,0,0,0
21178,397,0,0,29400,0,0,0
21179,26,0,0,314184,0,0,0
21179,436,0,0,24700,0,0,0
21180,409,0,0,14124,0,0,0
21184,321,0,0,4130,0,0,0
21186,281,0,0,4576,0,0,0
21188,463,2,0.00261437908496732,116622,0.8383014836258738,0.009024943310657596,0
21188,7,0,0,1674,0,0,0
21190,37,0,0,54009,0,0,0
21191,263,0,0,114,0,0,0
21200,101,0,0,36630,0,0,0
21200,421,0,0,20350,0,0,0
21202,113,0,0,17052,0,0,0
21202,123,0,0,1218,0,0,0
21205,215,0,0,27888,0,0,0
21208,397,0,0,7200,0,0,0
21208,344,0,0,1584,0,0,0
21219,449,0,0,95892,0,0,0
21227,211,0,0,6578,0,0,0
21228,246,1,0.003875968992248062,8214,0.6986344247631282,0.037037037037037035,0
21232,365,0,0,100309,0,0,0
21232,77,0,0,1658,0,0,0
21232,206,0,0,162484,0,0,0
21232,199,0,0,148391,0,0,0
21236,85,0,0,127834,0,0,0
21236,76,0,0,82576,0,0,0
21236,411,0,0,26996,0,0,0
21237,60,0,0,1558,0,0,0
21238,5,0,0,53568,0,0,0
21241,301,1,0.0007530120481927711,385628,0.37649210380933384,0.002207505518763797,0
21241,104,0,0,30634,0,0,0
21253,460,0,0,1716,0,0,0
21253,241,0,0,7293,0,0,0
21258,95,0,0,1584,0,0,0
21261,308,0,0,56744,0,0,0
21265,436,0,0,1375,0,0,0
21269,449,0,0,61732,0,0,0
21272,35,0,0,3645,0,0,0
21272,121,0,0,8019,0,0,0
21280,403,1,0.0037313432835820895,8388,0.38955579622513203,0.0027100271002710027,0
21282,297,1,0.0016366612111292963,91700,0.39423495363513605,0.0029069767441860465,0
21283,292,0,0,21483,0,0,0
21296,27,0,0,11388,0,0,0
21300,329,0,0,3744,0,0,0
21300,127,0,0,39168,0,0,0
21300,288,0,0,20160,0,0,0
21301,214,0,0,612,0,0,0
21301,479,0,0,3774,0,0,0
21302,365,0,0,49731,0,0,0
21304,31,0,0,44640,0,0,0
21306,196,0,0,11160,0,0,0
21306,115,0,0,46500,0,0,0
21306,418,0,0,26970,0,0,0
21310,228,0,0,12775,0,0,0
21316,469,0,0,35904,0,0,0
21330,186,0,0,39744,0,0,0
21332,346,0,0,296,0,0,0
21332,162,0,0,12432,0,0,0
21338,332,0,0,132,0,0,0
21339,278,0,0,12593,0,0,0
21341,82,0,0,924,0,0,0
21341,139,0,0,25938,0,0,0
21342,335,0,0,18744,0,0,0
21342,325,0,0,28968,0,0,0
21342,361,0,0,30672,0,0,0
21347,259,0,0,45630,0,0,0
21347,35,0,0,2925,0,0,0
21353,299,2,0.0032948929159802307,71840,1.204644433400918,0.05350140056022409,0
21354,92,0,0,58083,0,0,0
21354,185,0,0,38722,0,0,0
21354,273,0,0,24456,0,0,0
21355,363,0,0,2340,0,0,0
21359,77,0,0,1270,0,0,0
21360,181,0,0,1164,0,0,0
21364,237,0,0,12692,0,0,0
21367,159,0,0,1146,0,0,0
21368,163,0,0,12120,0,0,0
21371,60,0,0,3648,0,0,0
21372,125,0,0,232560,0,0,0
21372,408,0,0,106590,0,0,0
21372,254,0,0,8721,0,0,0
21373,209,0,0,6552,0,0,0
21376,208,0,0,105362,0,0,0
21378,171,0,0,3588,0,0,0
21378,127,0,0,40664,0,0,0
21381,82,0,0,658,0,0,0
21384,419,0,0,442,0,0,0
21386,328,0,0,68598,0,0,0
21408,269,0,0,3040,0,0,0
21409,182,0,0,76200,0,0,0
21409,274,0,0,13200,0,0,0
21409,171,0,0,7200,0,0,0
21413,355,0,0,1705,0,0,0
21418,442,0,0,143820,0,0,0
21418,314,0,0,76140,0,0,0
21420,128,0,0,4606,0,0,0
21428,492,1,0.0030303030303030303,18078,0.5182907592915772,0.011764705882352941,0
21428,78,0,0,11790,0,0,0
21428,76,0,0,27248,0,0,0
21429,4,1,0.0008583690987124463,166000,0.3954262312753157,0.0029585798816568047,0
21429,101,0,0,45000,0,0,0
21429,453,0,0,87000,0,0,0
21436,67,0,0,243,0,0,0
21441,293,0,0,3872,0,0,0
21442,394,0,0,168,0,0,0
21459,28,0,0,34000,0,0,0
21459,337,0,0,11000,0,0,0
21459,130,0,0,245000,0,0,0
21466,67,0,0,1566,0,0,0
21467,9,0,0,333,0,0,0
21468,305,0,0,129105,0,0,0
21474,342,0,0,15275,0,0,0
21478,479,0,0,24383,0,0,0
21479,47,0,0,2967,0,0,0
21481,394,0,0,1180,0,0,0
21485,261,0,0,15015,0,0,0
21486,425,0,0,117376,0,0,0
21486,126,0,0,71680,0,0,0
21490,272,0,0,28885,0,0,0
21491,480,0,0,4366,0,0,0
21494,189,0,0,1316,0,0,0
21497,312,0,0,27913,0,0,0
21497,330,0,0,15447,0,0,0
21497,387,0,0,1897,0,0,0
21498,135,0,0,1982,0,0,0
21498,321,0,0,34685,0,0,0
21506,150,0,0,5740,0,0,0
21506,40,0,0,64985,0,0,0
21525,119,0,0,10904,0,0,0
21546,227,0,0,131758,0,0,0
21546,469,0,0,317152,0,0,0
21546,189,0,0,8162,0,0,0
21551,491,0,0,2356,0,0,0
21556,332,0,0,48,0,0,0
21561,131,0,0,5859,0,0,0
21563,316,1,0.0015822784810126582,96866,0.4088969092633371,0.0035842293906810036,0
21563,471,0,0,26418,0,0,0
21570,306,0,0,4148,0,0,0
21585,144,0,0,2176,0,0,0
21587,483,0,0,1344,0,0,0
21645,384,0,0,7140,0,0,0
21646,470,0,0,156524,0,0,0
21649,69,0,0,24939,0,0,0
21662,181,0,0,982,0,0,0
21670,155,0,0,7616,0,0,0
21685,246,0,0,1591,0,0,0
21690,7,0,0,51,0,0,0
21697,190,0,0,84994,0,0,0
21701,131,0,0,18414,0,0,0
21701,41,0,0,1584,0,0,0
21709,89,0,0,15756,0,0,0
21725,284,0,0,33060,0,0,0
21727,303,0,0,53613,0,0,0
21733,226,0,0,99120,0,0,0
21737,255,0,0,9499,0,0,0
21749,201,0,0,1482,0,0,0
21756,48,0,0,71208,0,0,0
21763,22,0,0,174661,0,0,0
21763,363,0,0,4041,0,0,0
21763,230,0,0,3143,0,0,0
21769,228,0,0,12250,0,0,0
21769,153,0,0,2800,0,0,0
21769,53,0,0,1750,0,0,0
21773,92,0,0,10488,0,0,0
21775,328,1,0.0012594458438287153,153846,0.420451094243463,0.0041841004184100415,0
21775,62,0,0,82236,0,0,0
21775,405,0,0,3696,0,0,0
21775,417,0,0,6006,0,0,0
21775,101,0,0,20790,0,0,0
21786,209,0,0,7854,0,0,0
21787,119,0,0,14147,0,0,0
21787,384,0,0,15351,0,0,0
21787,241,0,0,15351,0,0,0
21792,294,0,0,1476,0,0,0
21798,380,0,0,3367,0,0,0
21799,343,0,0,13345,0,0,0
21799,443,0,0,57305,0,0,0
21799,12,0,0,32970,0,0,0
21812,177,0,0,1883,0,0,0
21814,214,0,0,1590,0,0,0
21833,82,0,0,462,0,0,0
21840,442,0,0,7803,0,0,0
21842,242,0,0,8740,0,0,0
21847,319,0,0,23664,0,0,0
21847,345,0,0,3264,0,0,0
21848,456,0,0,219114,0,0,0
21848,429,0,0,28623,0,0,0
21848,337,0,0,10857,0,0,0
21854,363,0,0,7938,0,0,0
21854,257,0,0,35280,0,0,0
21854,464,0,0,2646,0,0,0
21855,64,0,0,175,0,0,0
21862,37,0,0,164145,0,0,0
21873,125,2,0.002789400278940028,114960,0.7319755919349189,0.00408804542272692,0
21873,380,0,0,43589,0,0,0
21875,396,0,0,8235,0,0,0
21883,254,0,0,8892,0,0,0
21883,369,0,0,11856,0,0,0
21883,215,0,0,164008,0,0,0
21885,401,0,0,27956,0,0,0
21893,338,0,0,2882,0,0,0
21901,444,0,0,10325,0,0,0
21905,50,0,0,4004,0,0,0
21910,405,0,0,504,0,0,0
21912,312,0,0,60976,0,0,0
21918,118,0,0,2000,0,0,0
21921,231,0,0,8662,0,0,0
21923,158,0,0,2961,0,0,0
21923,381,0,0,987,0,0,0
21923,323,0,0,106925,0,0,0
21923,174,0,0,15792,0,0,0
21923,481,0,0,4935,0,0,0
21924,76,0,0,92560,0,0,0
21924,214,0,0,5340,0,0,0
21932,423,0,0,6800,0,0,0
21933,241,0,0,50286,0,0,0
21933,75,0,0,6902,0,0,0
21937,345,0,0,1116,0,0,0
21937,282,0,0,26319,0,0,0
21940,318,0,0,7119,0,0,0
21942,96,0,0,158646,0,0,0
21942,90,0,0,36477,0,0,0
21945,432,0,0,13944,0,0,0
21954,422,0,0,150,0,0,0
21966,203,0,0,74426,0,0,0
21977,351,0,0,7136,0,0,0
21977,498,0,0,5352,0,0,0
21977,227,0,0,100796,0,0,0
21978,29,0,0,418,0,0,0
21987,251,1,0.003703703703703704,14820,0.3886707751543985,0.00267379679144385,0
21994,7,0,0,1803,0,0,0
21994,138,0,0,1803,0,0,0
21998,495,0,0,624,0,0,0
22010,139,2,0.00408997955010225,38514,0.8040472195559597,0.006942526922014911,0
22011,332,0,0,1674,0,0,0
22011,155,0,0,7812,0,0,0
22020,108,0,0,327,0,0,0
22021,322,4,0.006711409395973154,89711,1.6369197073483095,0.015364556305137519,0
22022,266,0,0,19296,0,0,0
22022,271,0,0,26130,0,0,0
22025,83,0,0,1932,0,0,0
22030,219,1,0.005208333333333333,3910,0.397476209905937,0.003048780487804878,0
22037,115,0,0,10950,0,0,0
22041,295,0,0,1730,0,0,0
22043,412,0,0,6523,0,0,0
22043,51,0,0,3558,0,0,0
22053,219,0,0,3703,0,0,0
22055,487,0,0,8379,0,0,0
22056,479,0,0,12691,0,0,0
